source_id,ra,dec,pmra,pmdec,parallax,parallax_error,phot_g_mean_mag
65001001427975424,57.119828,23.667340,2.4,-9.2,1.2,0.0,14.4
64933244023780608,57.118862,23.219324,4.4,-6.8,0.7,0.1,16.6
64922897445570560,57.278187,23.219326,22.5,-21.0,1.6,0.1,17.7
64933209664041600,57.147343,23.213370,32.7,-6.1,2.6,0.1,16.9
64922661224506496,57.315562,23.244783,1.5,0.8,0.6,0.1,17.2
64921699151684736,57.203145,23.214141,1.8,-4.6,0.7,0.1,15.7
64932178872033792,57.434768,23.433145,-0.6,0.2,0.5,0.1,16.5
64944479658373376,57.464413,23.479133,-0.4,-4.7,0.9,0.0,14.2
65673284069421312,57.839015,23.248810,5.3,3.4,0.7,0.1,16.4
65672218917531776,57.896411,23.217832,4.7,-1.5,0.7,0.1,16.2
65684828941644672,57.922851,23.414016,1.1,-13.7,1.0,0.1,17.3
65685065162835840,57.937339,23.444122,20.2,-47.4,7.1,1.1,20.4
65669813735961344,58.165840,23.370408,-3.6,-6.6,2.1,0.0,14.3
65676204647183360,57.778394,23.273678,2.4,-3.7,0.6,0.1,16.6
65678128792520960,57.756837,23.384163,7.7,-4.2,1.4,0.1,15.9
65679331383364480,57.780913,23.367485,4.8,-5.7,0.5,0.0,14.6
65670878887851904,58.102080,23.397583,-3.2,0.0,0.7,0.1,17.2
65677544676978688,57.701224,23.324696,1.6,-1.1,0.4,0.0,14.9
65677098000370944,57.794134,23.352530,2.2,-1.6,0.3,0.1,15.8
65675139495283200,57.881071,23.315341,3.7,-12.0,1.4,0.0,15.0
65682629918370944,58.098638,23.412481,-5.6,-16.1,1.3,0.0,15.4
65670810168375936,58.112478,23.389401,4.7,-3.6,0.7,0.1,16.9
65656344718578048,58.096087,23.109083,-0.3,-8.6,1.0,0.1,16.8
65675414373188864,57.859721,23.338226,26.2,-2.4,7.6,0.2,14.6
65678403670425600,57.868303,23.352978,-8.0,-9.0,0.6,0.1,17.3
65670604009946496,58.121182,23.379475,6.2,-19.0,3.8,0.1,13.0
65675311293974272,57.861729,23.330444,11.3,-16.9,0.4,0.1,16.8
65674383581036928,57.961376,23.294172,-3.3,-6.7,0.8,0.1,15.9
65674658458943616,57.947961,23.303961,16.0,-10.7,0.7,0.0,14.5
65678575469119104,57.803026,23.364678,8.0,-11.8,1.0,0.1,17.0
65672665594126336,57.874822,23.257836,23.4,-18.2,3.4,0.1,16.8
65677716475665152,57.754301,23.330140,-2.0,-2.7,0.4,0.1,16.7
65676720043251968,57.804734,23.306984,-1.3,-2.5,0.6,0.1,17.2
65672425075958528,57.899391,23.238853,8.6,7.1,2.7,0.0,14.1
65687612080283648,58.056188,23.540038,1.5,-2.8,0.7,0.1,16.3
65676926201684352,57.758218,23.320058,8.4,-1.5,0.8,0.1,17.0
65676616964038272,57.794201,23.302823,8.4,-8.4,0.9,0.1,17.1
65673765105752064,57.818157,23.303284,6.0,-0.7,1.4,0.0,15.4
65672493792446464,57.859944,23.240870,-0.0,-5.3,3.6,0.6,19.9
65672699953863040,57.880890,23.263891,2.4,-8.3,5.1,0.5,16.0
65673455868106880,57.867902,23.275064,1.5,-9.3,0.9,0.1,16.9
65670672729417984,58.152699,23.387733,20.9,-24.3,2.3,0.0,14.5
65669916815174400,58.164062,23.378003,61.4,-120.8,5.6,0.0,15.0
65673318429158144,57.844979,23.257421,3.1,0.2,0.4,0.0,15.9
65677098000371712,57.779675,23.349189,17.2,-41.9,6.6,0.1,16.8
65673799465489792,57.827370,23.304801,2.2,-4.2,0.3,0.1,15.7
65672321996745856,57.896302,23.227091,2.1,-26.7,2.7,0.0,8.6
65674211782349056,57.895377,23.285153,7.2,-7.1,0.8,0.1,16.1
65660296088492032,57.930090,23.191466,13.9,-14.1,2.8,0.0,12.0
65672287637008000,57.876902,23.233610,3.1,1.5,0.5,0.0,15.6
65676582604303232,57.792980,23.283988,-0.5,-14.7,2.1,0.1,17.5
65675002056332160,57.855366,23.298529,19.0,-27.5,1.5,0.1,16.4
65671050686534272,58.145656,23.429045,2.0,-3.0,0.3,0.0,14.9
65674211782349312,57.890056,23.284713,8.3,-10.3,2.0,0.0,14.6
65683622053136512,58.153394,23.506201,4.5,8.1,2.9,0.5,19.1
65680740132626048,58.004219,23.360550,2.4,-3.8,0.7,0.0,14.2
65670707089153024,58.174855,23.398818,19.1,-16.8,4.1,0.1,16.6
65677579036713600,57.710651,23.343864,76.6,-84.9,11.3,0.1,17.4
65662284655303808,58.014391,23.249522,0.6,-7.1,1.3,0.3,18.4
65682114522155904,58.028439,23.420405,0.2,-5.3,0.9,0.1,17.7
65687302842783232,57.983146,23.508555,1.6,4.7,3.5,0.2,17.0
65686168971283200,57.906058,23.488178,7.6,-4.7,0.8,0.1,16.0
65671359924177024,58.163796,23.435027,-3.4,-10.0,0.6,0.1,15.4
65673829527389056,57.921805,23.243569,0.6,-11.0,1.4,0.1,17.8
65671153765748608,58.169847,23.421991,3.8,-7.6,1.0,0.2,17.7
65668576785396352,58.073207,23.333954,0.8,-2.4,0.6,0.1,15.7
65681496046863872,58.044776,23.428882,0.9,-3.1,0.8,0.1,16.4
65686581288141312,57.916583,23.515508,8.1,-0.6,0.9,0.1,15.5
65679159584666624,57.856196,23.401999,-5.8,-12.9,2.9,0.5,18.7
65714790633318912,58.123237,23.718538,4.2,-6.1,0.6,0.0,14.8
65678919066497920,57.891539,23.384901,3.1,-3.5,0.3,0.0,13.5
65713794200906880,58.162076,23.694344,41.0,-8.2,2.1,0.0,13.8
65668061389323008,58.118608,23.298694,4.1,-13.8,1.1,0.1,15.9
65713759841169152,58.158667,23.683942,5.7,2.9,0.5,0.1,16.5
65667752151677312,58.095668,23.312869,4.8,-2.2,1.3,0.1,16.2
65667855230892288,58.125028,23.297475,14.0,-14.7,7.1,0.0,13.4
65715340389130368,58.160316,23.750477,4.4,-6.0,0.7,0.0,13.7
65681805284515584,57.944091,23.392962,28.5,-9.8,5.7,0.1,15.5
65714996791748224,58.133953,23.747978,1.4,-0.7,0.3,0.1,15.5
65714996791748480,58.126118,23.749524,-6.7,-6.8,1.3,0.1,14.9
65678472389900672,57.856501,23.374958,4.2,3.7,0.6,0.0,14.8
65708812038848000,58.154608,23.606717,-0.3,-10.3,0.8,0.1,17.1
65664969012864256,58.174449,23.300443,4.6,-9.0,1.1,0.0,12.5
65668198828269696,58.140744,23.324420,3.6,-1.8,0.4,0.1,16.3
65711801336085120,58.153278,23.616990,4.2,-7.3,0.4,0.1,16.2
65712935207451008,58.084901,23.659285,3.9,-2.1,0.8,0.1,17.2
65688363696424704,57.987381,23.568741,-1.7,-3.9,1.4,0.3,18.7
65688363696424960,57.985772,23.571166,-2.2,-3.9,1.5,0.3,18.5
65713484963262848,58.172943,23.660236,3.7,-8.3,0.7,0.0,15.0
65712248012682112,58.136454,23.661391,5.4,-6.3,0.9,0.1,16.9
65667923950364672,58.152586,23.308002,-2.2,-0.1,1.0,0.0,15.0
65664865933651328,58.162022,23.296777,0.0,-1.3,0.3,0.1,15.6
65678987785972864,57.877454,23.398298,0.7,-35.7,4.7,0.0,13.4
65713107006140416,58.125435,23.694349,2.7,-22.0,1.7,0.1,11.2
65681599126086144,57.947928,23.381454,2.1,-0.8,1.3,0.1,15.7
65680808852103936,57.985087,23.359341,-0.7,-4.0,0.5,0.0,14.7
65713416243786368,58.175785,23.652249,0.1,-4.3,0.9,0.1,15.5
65607377794175232,58.090625,23.017012,3.4,-6.6,2.3,0.0,12.5
65669229620423936,58.053869,23.357113,12.4,-3.3,2.3,0.3,18.7
65713141365880576,58.078016,23.677499,0.7,-2.1,1.9,0.4,19.1
65712144933467776,58.123327,23.653004,-12.0,-18.2,1.7,0.0,15.7
65680499614459520,57.998867,23.342542,7.7,-2.7,1.0,0.0,14.1
65712900847711616,58.101921,23.668257,-0.4,1.1,0.3,0.0,15.2
65673623368990080,57.798784,23.267794,3.8,-4.7,0.7,0.1,15.8
65688638574334464,57.959522,23.590518,38.9,-17.6,3.4,0.2,18.0
65662632550679936,57.974227,23.275216,2.7,-3.6,0.7,0.1,17.2
65684554063570432,58.070641,23.511560,-3.2,-4.5,0.8,0.0,15.2
65687543360807552,58.008914,23.557299,47.2,-79.7,12.2,0.2,17.4
65688539793220480,57.964861,23.580178,19.8,-47.3,7.5,0.2,17.6
65711560817920128,58.067206,23.600933,4.7,2.4,2.1,0.4,19.0
65687268482901248,58.040107,23.530962,-2.2,-5.4,1.8,0.0,13.8
65708021764868992,58.136101,23.557699,5.5,0.9,0.5,0.1,16.6
65679017848097024,57.899750,23.409820,13.1,-25.8,2.8,0.2,17.8
65687199763425024,58.037656,23.523651,-1.8,-3.6,1.3,0.1,11.8
65711285940014336,58.085107,23.579925,5.1,-6.0,0.6,0.1,16.7
65667958310099584,58.165349,23.315252,0.2,-0.4,0.3,0.1,15.8
65712660329546368,58.019398,23.646093,5.1,-4.6,1.1,0.2,18.0
65711354659488640,58.121266,23.587925,-3.3,1.9,0.5,0.0,14.3
65667992669839232,58.155022,23.317239,35.9,-39.6,2.1,0.1,16.3
65687440281595136,58.009790,23.526328,-0.9,-0.2,0.6,0.0,15.0
65708193563561344,58.127088,23.553016,6.6,-20.1,0.8,0.1,16.7
65711560817919616,58.064834,23.607993,1.4,-6.0,1.7,0.1,16.1
65712385451640576,58.036994,23.622123,2.8,0.4,1.3,0.0,14.4
65687405921857408,57.981615,23.532315,-4.3,-8.8,1.1,0.2,17.4
65669779376226944,58.151062,23.354463,2.9,-13.5,1.2,0.0,14.8
65669401419104640,58.088575,23.388872,24.2,-8.1,0.9,0.1,16.0
65683935588282368,58.071258,23.482673,-14.4,-4.7,1.2,0.1,17.3
65687371562120320,57.976589,23.525729,-1.4,-7.4,1.1,0.1,17.6
65683901228544256,58.078778,23.477977,4.5,0.7,1.2,0.0,15.3
65673348491068416,57.817922,23.257079,-1.6,-0.8,1.5,0.1,17.8
65685619215465216,57.992309,23.491848,3.0,0.6,0.5,0.1,15.6
65681324248174720,58.023155,23.399442,17.0,-11.0,1.7,0.1,16.5
65668301907478528,58.138629,23.353753,-5.6,-6.8,1.3,0.1,17.1
65683729429855616,58.047042,23.455291,-9.8,2.0,3.7,0.1,12.3
65686684367354752,57.927735,23.525140,-2.8,-13.1,1.2,0.0,13.8
65686718727092352,57.936740,23.527728,1.4,-3.5,0.5,0.1,16.2
65680564036253184,58.022764,23.349531,9.1,-5.4,5.2,1.0,19.7
65686856166047360,57.903737,23.531086,0.6,-0.8,0.5,0.1,16.6
65686684367355008,57.926606,23.524851,8.7,1.7,0.9,0.0,14.7
65686856166046976,57.906914,23.532498,-4.9,-9.4,1.1,0.1,17.3
65712969567308672,58.089365,23.671166,-6.0,3.1,1.8,0.1,16.2
65711595174551424,58.083004,23.613774,6.3,-2.7,1.9,0.2,17.9
65673898246885632,57.904835,23.258815,32.3,-30.7,3.3,0.2,18.3
65661773557230592,57.980435,23.216830,3.4,-6.1,0.8,0.1,16.0
65661842276707456,57.958938,23.228245,9.5,-3.5,1.0,0.1,16.1
65673490228018176,57.836309,23.278048,5.4,-6.2,0.8,0.0,14.9
65660845844293632,58.021604,23.200856,2.5,3.3,0.9,0.1,16.0
65657822187318528,58.043352,23.182095,2.2,-2.3,0.4,0.1,15.7
65662048435136640,57.953222,23.237747,9.5,-8.3,1.2,0.1,16.7
65688024397139584,58.064251,23.581399,4.3,-5.4,0.7,0.1,15.7
65688058756878592,58.040331,23.588512,1.2,0.7,0.8,0.1,16.2
65708777679232128,58.170140,23.603197,-1.7,-3.1,1.2,0.0,14.8
65684725862257920,58.101903,23.544960,-6.0,-7.2,2.3,0.4,19.4
65706887890807040,58.164987,23.498944,3.6,-2.2,7.0,0.9,19.3
65687749519233024,58.090163,23.563583,-6.5,-0.9,1.8,0.1,13.6
65687955677665280,58.031861,23.574916,-2.0,-9.0,1.2,0.0,15.3
65688986469815040,57.991892,23.606398,4.5,-6.3,0.7,0.1,15.2
65708777679230976,58.172192,23.605620,-2.1,-24.5,2.0,0.0,13.8
65687990037402752,58.052813,23.571816,0.9,-22.0,3.4,0.1,17.0
65689020829555328,57.971637,23.603512,-5.6,-19.7,1.1,0.1,17.4
65688642872433792,57.964473,23.599112,2.0,-1.5,0.6,0.1,15.7
65687921317927936,58.019396,23.571275,4.0,-6.3,1.0,0.1,15.0
65684691502520704,58.100629,23.534896,2.1,0.6,0.4,0.1,16.7
65688677232172672,58.004485,23.570914,14.5,-6.5,2.6,0.2,17.4
65711560817919360,58.064270,23.608899,3.4,-1.0,0.7,0.1,17.2
65708743319496320,58.164488,23.587675,2.9,7.2,1.3,0.1,12.7
65609993431506816,58.174849,23.127738,0.2,-5.8,0.7,0.0,14.7
65707265850752512,58.185987,23.540555,1.9,-7.1,0.7,0.1,16.3
65707334570228992,58.181445,23.543813,-13.2,-17.3,2.6,0.4,18.7
65677506019076224,57.679509,23.332020,18.7,-45.5,7.2,0.2,18.3
65668336267238912,58.047797,23.289851,11.2,-5.5,1.7,0.3,18.6
65687745221790336,58.081797,23.568966,-9.7,-5.5,3.5,0.4,19.0
65655760603207808,58.003998,23.094206,-6.6,-5.2,0.6,0.0,15.1
65664419257063168,58.132700,23.253498,1.8,0.3,0.8,0.2,17.5
65656340420398592,58.097873,23.099180,16.2,-41.3,0.8,0.1,17.5
65678536811232000,57.823855,23.359000,-10.8,-8.3,2.9,0.3,18.5
65677815256725632,57.769727,23.355230,0.8,1.1,1.5,0.2,17.8
65662460751979904,58.046321,23.281764,-7.5,-12.0,2.8,0.1,10.9
65707128411801984,58.178263,23.520621,4.2,-15.8,1.2,0.0,14.1
65685653572142080,57.936092,23.472407,15.0,-7.2,1.9,0.4,19.2
65609478035439488,58.142450,23.106753,-0.6,-8.8,1.0,0.0,15.3
65662765692400384,57.997024,23.288137,15.1,-44.5,6.8,0.9,19.9
65711728319215616,58.096238,23.631537,16.0,-6.5,2.5,0.4,19.3
65683557631292672,58.112547,23.490795,6.7,0.5,0.7,0.0,13.7
65609855992560000,58.145123,23.111512,-14.6,-18.4,1.7,0.1,17.6
65673662024571904,57.817776,23.285511,-5.4,-44.2,10.6,1.6,20.7
65661361240356480,58.090444,23.235155,3.4,-5.1,0.6,0.0,14.5
65680495317398912,57.999072,23.336567,22.5,3.3,2.2,0.4,19.0
65683557631291520,58.122207,23.492568,-1.0,-9.5,1.1,0.0,13.8
65661429959831936,58.079158,23.247665,5.0,1.2,0.7,0.0,15.1
65684279185799424,58.100508,23.491182,9.3,-16.0,1.0,0.2,17.7
65683523271555200,58.112194,23.484838,0.3,-2.1,0.4,0.1,16.0
65661567398791296,58.029736,23.238804,-2.0,-2.5,0.6,0.1,15.8
65609100078323072,58.165391,23.066647,81.5,-21.7,5.7,0.1,15.4
65660914561104512,57.980860,23.185380,10.0,-21.1,4.0,0.7,19.3
65685928450058112,57.879811,23.448656,-3.3,-8.2,2.8,0.5,19.7
65676440867180672,57.740092,23.284017,-4.9,-13.7,3.8,0.2,18.5
65679571901528320,57.807596,23.404038,0.8,-4.3,1.7,0.0,15.0
65655034750272512,58.059045,23.090017,5.1,-4.1,1.9,0.0,12.5
65661979715831936,57.982522,23.252032,3.7,-7.9,1.7,0.1,12.3
65678919066494720,57.899046,23.395698,-9.1,-12.2,1.1,0.1,16.5
65664277520105728,58.108214,23.230768,2.2,-10.6,2.9,0.6,19.6
65682453821975808,57.991111,23.448513,9.4,-17.6,1.2,0.2,17.6
65711835695824000,58.134357,23.623585,1.3,-1.4,0.3,0.1,15.5
65711762678944256,58.145135,23.616554,6.7,3.8,2.1,0.4,19.1
65607004134304128,58.067434,23.004764,49.4,-13.8,3.0,0.0,14.0
65654798530361600,58.065571,23.080957,-3.6,-8.4,0.6,0.0,15.1
65659986850677632,57.888505,23.175467,6.1,-3.8,0.7,0.1,15.7
65664140081158272,58.158732,23.234834,-1.6,4.6,1.3,0.1,16.9
65659986850677376,57.891135,23.176523,2.3,-2.8,1.9,0.0,14.8
65655829322512768,58.030845,23.097886,0.1,-22.8,3.3,0.1,17.3
65659265296348928,57.940612,23.149738,-4.0,-24.3,5.5,0.1,15.5
65656104200418048,58.004215,23.121347,11.3,-7.7,1.1,0.2,17.9
65659265296348800,57.939862,23.150956,1.5,-7.5,0.9,0.1,16.9
65711354659488768,58.120372,23.587119,15.3,-26.0,3.5,0.1,16.6
65660158649542784,57.908555,23.182927,24.8,-59.2,7.9,0.1,12.8
65673077910996096,57.761188,23.239438,7.8,-7.5,1.4,0.1,16.3
65671978399368960,57.802464,23.193782,3.1,-5.5,1.0,0.2,17.9
65671634801985408,57.835111,23.171615,-2.8,-4.4,0.3,0.1,14.6
65667889590844928,58.138779,23.302951,13.1,-20.6,2.1,0.1,16.0
65659196576866560,57.969661,23.157014,-4.2,-4.6,0.7,0.1,17.4
65678742969664384,57.829931,23.386898,13.9,4.3,2.3,0.3,18.7
65659196576867968,57.973519,23.150144,6.3,-1.1,0.7,0.1,16.5
65687440281594752,58.008572,23.530590,-1.6,-0.3,0.3,0.0,13.2
65659471454771840,57.949163,23.176008,3.1,-0.8,0.5,0.0,13.5
65657341150994176,58.051256,23.116288,-1.5,-1.8,0.4,0.1,15.9
65714687554102784,58.181060,23.724942,2.3,-5.0,0.9,0.0,14.9
65606626177175424,58.139711,23.007532,21.6,-2.8,1.3,0.2,18.4
65656585236748544,58.061543,23.117449,-6.7,-11.1,1.3,0.1,16.7
65606626177175040,58.139334,23.010935,5.9,-6.4,0.6,0.1,15.9
65656310358842240,58.091351,23.097906,-2.5,-1.9,0.4,0.1,16.6
65606454378482688,58.163450,23.001004,1.4,-4.8,0.7,0.1,15.5
65682900498548608,58.073939,23.423249,2.1,-1.0,1.8,0.2,18.0
65673387148805888,57.828547,23.268785,8.2,-14.5,1.6,0.1,17.6
65660296088489856,57.938227,23.198827,-16.1,-22.8,2.3,0.0,12.1
65682969218036352,58.063930,23.433352,21.7,-6.2,1.5,0.3,18.5
65660708405348608,58.001985,23.172810,6.8,0.4,3.8,0.5,18.0
65660536606657280,57.924046,23.213150,7.3,-9.6,1.3,0.1,15.8
65660330448226688,57.938987,23.207073,5.3,-4.2,2.9,0.1,17.4
65656447797791616,58.099566,23.117139,0.3,-8.8,2.4,0.3,18.6
65608339865857024,58.173704,23.048985,-10.0,-0.1,0.9,0.2,15.6
65656619596483200,58.078681,23.130290,4.5,-4.0,1.4,0.2,16.4
65656619596483072,58.077873,23.131267,-2.5,-19.3,1.5,0.1,17.2
65688814671123328,58.028457,23.585981,-9.4,-28.7,2.7,0.0,9.0
65657650388632832,58.035898,23.158368,-2.5,-8.0,0.9,0.1,15.9
65607450810896640,58.111671,23.020260,11.1,-12.7,0.9,0.0,15.2
65660983283253760,57.969177,23.198596,2.2,-3.7,0.4,0.1,16.2
65657478589940096,58.074868,23.141339,-0.6,-5.6,0.8,0.0,15.4
65606591817438592,58.120118,23.007305,9.2,-1.6,0.9,0.1,17.3
65607416451159168,58.100645,23.019543,-3.5,4.1,1.9,0.1,17.3
65654317494041984,57.985820,23.016665,12.5,4.1,1.0,0.1,15.6
65669126541423872,58.115365,23.372873,-2.9,-1.3,0.4,0.1,16.1
65609306236759168,58.101868,23.076573,9.1,-13.5,1.5,0.1,17.3
65654111335611264,57.991019,23.016385,-0.3,0.9,0.5,0.0,15.1
65609306236759296,58.104003,23.074710,3.1,-0.7,0.7,0.0,15.4
65671634801986048,57.831244,23.163592,18.5,-43.7,7.3,0.1,16.1
65668679864827264,58.019316,23.310042,22.5,-6.5,0.7,0.1,17.3
65608241084867584,58.161353,23.048237,7.5,19.2,2.0,0.1,16.8
65672047118844672,57.837993,23.203199,7.1,-10.6,0.6,0.1,16.5
65672047118844416,57.830671,23.210821,-3.5,-13.2,1.3,0.1,17.2
65676032848496000,57.744115,23.245736,-1.0,-5.3,0.4,0.0,14.7
65676307726402816,57.721050,23.259142,-0.9,-3.2,0.5,0.1,16.1
65678468093708160,57.855009,23.374725,6.4,-5.4,0.7,0.0,14.1
65672047118844032,57.840632,23.206108,1.3,-3.7,0.3,0.0,15.5
65668473706186112,58.068933,23.311958,-2.3,-3.5,0.7,0.1,16.2
65654248774560256,58.017194,23.031712,4.8,-7.8,4.3,0.1,16.3
65686851867933440,57.900857,23.531470,-1.2,-2.6,1.6,0.2,18.1
65607966206963968,58.185221,23.025637,10.9,-5.1,1.7,0.2,17.8
65607313371947520,58.099421,23.000072,5.2,-15.8,1.1,0.1,16.2
65658715540545536,57.896175,23.112908,1.0,-4.1,0.7,0.0,15.3
65607760048535040,58.104736,23.061249,-10.2,-13.2,2.0,0.0,12.3
65655829322513152,58.030668,23.097097,-0.2,-24.3,3.0,0.1,16.0
65607966206964864,58.183920,23.020436,-6.4,-13.2,1.8,0.1,16.3
65607244652473856,58.046338,23.011891,12.4,-29.3,1.5,0.1,15.8
65658543741852160,57.925698,23.105836,-1.1,-5.0,1.2,0.1,15.8
65680740132626432,58.001766,23.357280,20.8,15.1,3.1,0.1,17.4
65658852979643264,57.923763,23.126916,4.9,-4.3,0.9,0.1,16.8
65654489292724864,58.023918,23.051134,-10.9,12.0,3.3,0.6,19.4
65658749900283520,57.903396,23.112689,5.2,-3.4,1.3,0.1,16.3
65660124289962112,57.928782,23.167824,5.7,-8.9,1.1,0.2,17.5
65609134438059648,58.171717,23.072905,10.6,-3.1,4.2,0.1,16.8
65658475022376320,57.936085,23.096728,7.6,-10.7,1.9,0.4,18.8
65655313926444800,57.995128,23.070104,6.6,-11.1,1.0,0.1,16.9
65654592371938944,58.052358,23.040512,6.3,2.3,1.9,0.1,17.4
65658475022521472,57.925377,23.091674,2.5,-3.2,0.7,0.1,15.9
65655588804350848,57.968659,23.093184,3.7,-1.3,0.7,0.0,13.9
65609100078323840,58.161534,23.063569,81.7,-21.6,6.2,0.0,14.5
65681255528848896,58.030403,23.385633,-6.7,-1.9,2.5,0.1,16.4
65654626731674496,58.070264,23.052257,46.1,13.5,4.5,0.1,16.2
65656035480946688,57.968190,23.114690,0.1,-4.3,0.8,0.1,17.5
65668538127785472,58.055444,23.316447,16.1,-18.4,2.2,0.3,18.8
65609443675705600,58.130352,23.090629,2.3,-2.1,0.6,0.0,14.0
65683935588283904,58.060066,23.475139,-1.4,-9.1,0.9,0.1,17.2
65608378523816576,58.179712,23.062680,6.2,-7.1,1.6,0.1,16.9
65655966761468672,57.983940,23.111352,-0.3,-2.1,0.4,0.1,16.3
65658681180800640,57.946790,23.127661,-4.6,-15.2,0.7,0.1,16.3
65677162421688704,57.709667,23.304749,-2.2,-11.0,2.9,0.6,17.8
65658956058707456,57.921792,23.141333,7.9,-2.1,1.8,0.0,15.1
65674722880690560,57.939447,23.316315,18.4,-2.0,2.3,0.3,19.0
65684176106449408,58.059746,23.505752,4.0,5.4,0.5,0.1,15.5
65707162771542656,58.148937,23.524866,0.2,-1.9,0.2,0.0,14.9
65664213098640256,58.112583,23.226805,6.7,-4.9,0.5,0.1,16.5
65684141746712192,58.056873,23.493185,7.9,2.2,0.7,0.0,14.9
65662666910414208,57.993225,23.288971,10.2,-5.0,1.2,0.2,18.0
65663113587014144,58.169478,23.185585,0.4,-3.0,0.5,0.1,15.9
65609581114652928,58.180427,23.092533,1.4,-5.5,0.8,0.1,15.9
65683557631292800,58.118226,23.487262,12.1,-6.5,3.0,0.3,18.1
65682732997835776,58.091906,23.426426,1.4,-5.0,2.3,0.1,16.8
65662701270150528,58.015105,23.289199,7.5,-22.1,4.1,0.1,16.5
65667305475089920,58.085325,23.260217,-3.8,0.8,0.8,0.1,16.5
65609512395177600,58.184935,23.085469,0.7,-4.0,1.7,0.0,14.7
65674417940936960,57.975522,23.292808,4.2,-4.5,1.7,0.0,13.7
65686375126649344,57.884173,23.494338,5.3,5.4,1.1,0.1,17.5
65663216666225792,58.170671,23.205090,5.3,-0.0,0.5,0.0,15.1
65654351853936000,58.001806,23.034977,-2.2,-5.2,0.5,0.1,16.7
65664316177852416,58.113746,23.242394,6.8,-7.8,0.9,0.1,15.4
65667614712731136,58.068947,23.289386,-1.5,-6.5,2.4,0.0,13.0
65682045799617024,57.964283,23.436236,39.4,7.1,4.0,0.5,19.6
65668404986713216,58.042619,23.305066,77.8,-29.5,4.9,0.1,11.4
65675414370158336,57.860006,23.338081,22.1,-5.8,1.9,0.2,15.7
65664144379158272,58.141804,23.236161,8.2,10.6,2.4,0.1,16.7
65680499614617088,58.000510,23.338924,-2.8,-4.8,1.5,0.0,11.7
65609993431505024,58.174550,23.136884,-4.0,-3.6,1.3,0.2,18.1
65711453441299328,58.115834,23.617163,2.8,-1.3,2.0,0.4,19.0
65658406303058688,58.091430,23.227244,-10.5,-12.9,3.4,0.3,18.3
65668709926492928,58.031376,23.329198,2.3,-1.0,0.7,0.1,17.0
65680156017236992,57.803998,23.427045,-5.8,-2.5,0.4,0.1,16.0
65609993431504640,58.173762,23.137594,-10.3,-19.0,1.3,0.1,15.5
65688745951649152,57.989588,23.583635,4.4,-10.0,1.3,0.1,15.9
65671188125484544,58.179399,23.427549,16.3,6.8,2.2,0.4,17.7
65688952110078464,57.989732,23.594016,-1.0,-0.7,0.7,0.1,16.2
65656688315955200,58.103318,23.135806,-24.2,-40.0,6.4,0.3,16.3
65715374748867200,58.175826,23.768918,26.8,-14.2,1.2,0.0,14.0
65688711591909248,58.020015,23.582012,3.6,0.4,0.9,0.1,16.5
65671630504039936,57.833191,23.162222,-10.3,1.8,0.9,0.1,16.1
65687715159496448,58.069659,23.555090,-1.6,-1.5,0.8,0.1,17.2
65656757035431680,58.097177,23.141284,-3.0,-3.9,2.5,0.4,18.9
65681800986442240,57.944614,23.388209,32.8,-30.9,1.9,0.0,12.9
65656860114645632,58.120460,23.134715,-3.3,-4.4,1.4,0.1,17.5
65688024397139840,58.055951,23.582167,9.7,-13.7,1.0,0.2,17.9
65715061213901440,58.185964,23.739150,-6.1,-9.2,1.5,0.3,18.6
65662117154611840,57.943822,23.247429,-10.6,-16.5,2.7,0.1,16.5
65661052002722560,58.005549,23.213239,0.7,-5.0,0.7,0.1,17.3
65661842276705152,57.963416,23.235798,2.7,4.1,0.8,0.0,15.0
65662048435135616,57.956419,23.239147,-0.6,-2.1,0.7,0.1,16.5
65657134992548224,58.103741,23.161244,2.9,3.9,0.5,0.1,16.7
65656894474378496,58.140618,23.151003,-0.7,-6.6,1.5,0.1,16.3
65660296085819520,57.937859,23.199269,-15.9,-22.4,2.3,0.1,15.5
65657169352285184,58.114732,23.165289,2.6,-10.2,0.9,0.1,16.3
65657169352285824,58.114698,23.161387,-0.4,-2.9,1.0,0.1,17.1
65656997553592832,58.149188,23.149708,1.9,-6.1,1.1,0.0,13.2
65660875905975424,58.028323,23.203319,0.6,6.0,2.6,0.3,18.4
65681015010676736,58.068483,23.382665,-0.9,-5.1,0.6,0.1,15.8
65657272431497472,58.123763,23.177950,-2.2,-2.2,0.7,0.1,14.7
65670775808628864,58.154947,23.412728,7.3,-8.8,1.3,0.1,16.0
65656997553592704,58.140554,23.154856,0.6,-0.2,0.7,0.0,14.7
65661189441672832,58.056011,23.202933,3.7,-2.8,0.6,0.1,17.1
65658097065216256,58.103169,23.198358,4.2,-11.8,0.5,0.1,16.5
65658097065216512,58.103588,23.195451,2.2,-2.6,0.9,0.0,15.2
65668267547744384,58.126283,23.339031,-2.4,-2.7,1.6,0.0,15.4
65708296642775424,58.119047,23.572028,-1.2,1.3,0.4,0.0,14.7
65662632550678912,57.972645,23.280598,-3.7,-3.8,1.0,0.1,17.2
65660669747516032,58.014941,23.179582,5.2,-0.1,1.6,0.2,18.3
65661395600097792,58.055736,23.233322,6.1,2.9,0.7,0.1,16.1
65661567398789760,58.032575,23.245836,0.3,0.1,0.7,0.1,16.3
